slug,url,name,price,area,rooms,build_year,utilities,location,location_lat,location_lon,heating,floor,building_floors,state,market,ownership,ad_type,collage,scrapped_date,luxury_level
nowoczesne-mieszkanie-z-tarasem-ul-morcinka-ID4vDaR,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-z-tarasem-ul-morcinka-ID4vDaR,Nowoczesne mieszkanie z tarasem ul. Morcinka,669000.0,43.94,2,2019.0,"['system alarmowy', 'klimatyzacja', 'garaż/miejsce parkingowe', 'taras']","['Zesławice', 'Wzgórza Krzesławickie', 'Kraków', 'małopolskie']",50.104403,20.05699,boiler_room,ground_floor,2.0,ready_to_use,secondary,full_ownership,business,otodom_photos/nowoczesne-mieszkanie-z-tarasem-ul-morcinka-ID4vDaR/nowoczesne-mieszkanie-z-tarasem-ul-morcinka-ID4vDaR_collage.jpg,2025-05-31,8.0
apartamenty-portowa-ID4uome,https://www.otodom.pl/pl/oferta/apartamenty-portowa-ID4uome,Apartamenty Portowa,,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Zabłocie', 'Podgórze', 'Kraków', 'małopolskie']",50.050888475043,19.971511865082,,,,,primary,,business,otodom_photos/apartamenty-portowa-ID4uome/apartamenty-portowa-ID4uome_collage.jpg,2025-05-31,9.0
skowronia-3-ID4uhM2,https://www.otodom.pl/pl/oferta/skowronia-3-ID4uhM2,Skowronia 3,,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne']","['Wola Duchacka', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.025330729202,19.967630505532,,,,,primary,,business,otodom_photos/skowronia-3-ID4uhM2/skowronia-3-ID4uhM2_collage.jpg,2025-05-31,8.0
city-lobzow-ID4ug6X,https://www.otodom.pl/pl/oferta/city-lobzow-ID4ug6X,City Łobzów,,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Bronowice', 'Bronowice', 'Kraków', 'małopolskie']",50.081865250134,19.908348186507,,,,,primary,,business,otodom_photos/city-lobzow-ID4ug6X/city-lobzow-ID4ug6X_collage.jpg,2025-05-31,-1.0
nowe-wykonczone-2-pokoje-park-plaszow-ID4vhIN,https://www.otodom.pl/pl/oferta/nowe-wykonczone-2-pokoje-park-plaszow-ID4vhIN,"Nowe Wykończone 2 pokoje, park | Płaszów",685000.0,36.0,2,2025.0,"['telefon', 'internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'piekarnik', 'lodówka', 'zmywarka', 'winda', 'balkon', 'garaż/miejsce parkingowe']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.04835,19.99387,urban,floor_1,7.0,ready_to_use,secondary,full_ownership,business,otodom_photos/nowe-wykonczone-2-pokoje-park-plaszow-ID4vhIN/nowe-wykonczone-2-pokoje-park-plaszow-ID4vhIN_collage.jpg,2025-05-31,-1.0
4-pokojowe-mieszkanie-96m2-taras-bez-prowizji-ID4uKOc,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-96m2-taras-bez-prowizji-ID4uKOc,4-pokojowe mieszkanie 96m2 + taras Bez Prowizji,,96.25,4,2025.0,"['teren zamknięty', 'garaż/miejsce parkingowe', 'taras', 'winda']","['Górka Narodowa', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.1019717,19.961148,,floor_4,4.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-96m2-taras-bez-prowizji-ID4uKOc/4-pokojowe-mieszkanie-96m2-taras-bez-prowizji-ID4uKOc_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-65m2-balkon-bezposrednio-ID4vkR0,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-balkon-bezposrednio-ID4vkR0,3-pokojowe mieszkanie 65m2 + balkon Bezpośrednio,799000.0,65.9,3,2026.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Łęg', 'Czyżyny', 'Kraków', 'małopolskie']",50.06445107,20.0182624,,floor_4,4.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-65m2-balkon-bezposrednio-ID4vkR0/3-pokojowe-mieszkanie-65m2-balkon-bezposrednio-ID4vkR0_collage.jpg,2025-05-31,-1.0
4-pokojowe-mieszkanie-71m2-ogrodek-bez-prowizji-ID4ukj9,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-71m2-ogrodek-bez-prowizji-ID4ukj9,4-pokojowe mieszkanie 71m2 + ogródek Bez Prowizji,1016578.0,71.59,4,2025.0,"['garaż/miejsce parkingowe', 'ogródek', 'winda']","['Bronowice Wielkie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.096017467095,19.88910715149,,ground_floor,2.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-71m2-ogrodek-bez-prowizji-ID4ukj9/4-pokojowe-mieszkanie-71m2-ogrodek-bez-prowizji-ID4ukj9_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-61m2-balkon-ID4umgB,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-balkon-ID4umgB,3-pokojowe mieszkanie 61m2 + balkon,910241.0,61.09,3,2025.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.021743536824,19.909726982206,,floor_1,4.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-61m2-balkon-ID4umgB/3-pokojowe-mieszkanie-61m2-balkon-ID4umgB_collage.jpg,2025-05-31,-1.0
1-pokojowe-mieszkanie-38m2-bezposrednio-ID4t4vF,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-bezposrednio-ID4t4vF,1-pokojowe mieszkanie 38m2 Bezpośrednio,531119.0,38.21,1,2025.0,"['garaż/miejsce parkingowe', 'winda']","['Tonie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.10122,19.91452,,floor_1,2.0,to_completion,primary,full_ownership,business,otodom_photos/1-pokojowe-mieszkanie-38m2-bezposrednio-ID4t4vF/1-pokojowe-mieszkanie-38m2-bezposrednio-ID4t4vF_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-36m2-balkon-bez-prowizji-ID4uh8b,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-balkon-bez-prowizji-ID4uh8b,2-pokojowe mieszkanie 36m2 + balkon Bez Prowizji,,36.71,2,2027.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.097556205895,19.917658542328,,floor_1,4.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-36m2-balkon-bez-prowizji-ID4uh8b/2-pokojowe-mieszkanie-36m2-balkon-bez-prowizji-ID4uh8b_collage.jpg,2025-05-31,-1.0
4-pokojowe-mieszkanie-69m2-2-ogrodki-ID4u8D9,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-69m2-2-ogrodki-ID4u8D9,4-pokojowe mieszkanie 69m2 + 2 ogródki,,69.14,4,2026.0,"['teren zamknięty', 'garaż/miejsce parkingowe', 'dwupoziomowe', 'taras', 'ogródek']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.022841882668,19.920313568709,,floor_1,1.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-69m2-2-ogrodki-ID4u8D9/4-pokojowe-mieszkanie-69m2-2-ogrodki-ID4u8D9_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-57m2-ogrodek-ID4uag6,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-ogrodek-ID4uag6,3-pokojowe mieszkanie 57m2 + ogródek,,57.07,3,2026.0,"['garaż/miejsce parkingowe', 'ogródek', 'winda']","['Bronowice', 'Bronowice', 'Kraków', 'małopolskie']",50.078764739954,19.875934625738,,ground_floor,4.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-57m2-ogrodek-ID4uag6/3-pokojowe-mieszkanie-57m2-ogrodek-ID4uag6_collage.jpg,2025-05-31,-1.0
kuznicy-kollatajowskiej-42-mieszkanie-3-pok-32-ID4wKWF,https://www.otodom.pl/pl/oferta/kuznicy-kollatajowskiej-42-mieszkanie-3-pok-32-ID4wKWF,Kuźnicy Kołłątajowskiej 42 | mieszkanie 3-pok.| 32,,57.87,3,2026.0,"['garaż/miejsce parkingowe', 'balkon', 'winda', 'pom. użytkowe']","['Górka Narodowa', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.098510144177,19.954461507045,,floor_4,5.0,to_completion,primary,full_ownership,business,otodom_photos/kuznicy-kollatajowskiej-42-mieszkanie-3-pok-32-ID4wKWF/kuznicy-kollatajowskiej-42-mieszkanie-3-pok-32-ID4wKWF_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-49m2-ogrodek-bez-prowizji-ID4uhK4,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-49m2-ogrodek-bez-prowizji-ID4uhK4,3-pokojowe mieszkanie 49m2 + ogródek Bez Prowizji,770970.0,49.74,3,2026.0,"['garaż/miejsce parkingowe', 'ogródek', 'winda']","['Skotniki', 'Dębniki', 'Kraków', 'małopolskie']",50.01515,19.88251,,ground_floor,3.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-49m2-ogrodek-bez-prowizji-ID4uhK4/3-pokojowe-mieszkanie-49m2-ogrodek-bez-prowizji-ID4uhK4_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4ugQZ,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4ugQZ,2-pokojowe mieszkanie 46m2 + balkon Bezpośrednio,,46.18,2,2025.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Zakrzówek', 'Dębniki', 'Kraków', 'małopolskie']",50.034252217384,19.920639922559,,floor_2,6.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4ugQZ/2-pokojowe-mieszkanie-46m2-balkon-bezposrednio-ID4ugQZ_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulvZ,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulvZ,2-pokojowe mieszkanie 35m2 + balkon Bezpośrednio,,35.3,2,2026.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Górka Narodowa', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.09958,19.96112,,floor_4,5.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulvZ/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulvZ_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-44m2-loggia-ID4ubcf,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-loggia-ID4ubcf,2-pokojowe mieszkanie 44m2 + loggia,627214.0,44.17,2,2026.0,"['garaż/miejsce parkingowe', 'winda']","['Górka Narodowa', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.099,19.95869,,floor_1,5.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-44m2-loggia-ID4ubcf/2-pokojowe-mieszkanie-44m2-loggia-ID4ubcf_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-62m2-ogrodek-bezposrednio-ID4t4y9,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-ogrodek-bezposrednio-ID4t4y9,3-pokojowe mieszkanie 62m2 + ogródek Bezpośrednio,937813.0,62.73,3,2024.0,"['teren zamknięty', 'garaż/miejsce parkingowe', 'ogródek', 'winda']","['Azory', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.08648,19.90337,,ground_floor,5.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-62m2-ogrodek-bezposrednio-ID4t4y9/3-pokojowe-mieszkanie-62m2-ogrodek-bezposrednio-ID4t4y9_collage.jpg,2025-05-31,-1.0
2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulC8,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulC8,2-pokojowe mieszkanie 35m2 + balkon Bezpośrednio,,35.76,2,2027.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.10364,19.92807,,floor_1,3.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulC8/2-pokojowe-mieszkanie-35m2-balkon-bezposrednio-ID4ulC8_collage.jpg,2025-05-31,-1.0
1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4u8Uj,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4u8Uj,1-pokojowe mieszkanie 26m2 + balkon Bez Prowizji,,26.06,1,2026.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Stare Podgórze', 'Podgórze', 'Kraków', 'małopolskie']",50.033740603724,19.942260268494,,floor_2,5.0,to_completion,primary,full_ownership,business,otodom_photos/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4u8Uj/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4u8Uj_collage.jpg,2025-05-31,-1.0
3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4vehS,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4vehS,3-pokojowe mieszkanie 60m2 + balkon Bezpośrednio,,60.57,3,2027.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Żabiniec', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.082758922122,19.946709335894,,floor_3,4.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4vehS/3-pokojowe-mieszkanie-60m2-balkon-bezposrednio-ID4vehS_collage.jpg,2025-05-31,-1.0
krakow-olsza-ul-stanislawa-ze-skalbmierza-ID4vD9j,https://www.otodom.pl/pl/oferta/krakow-olsza-ul-stanislawa-ze-skalbmierza-ID4vD9j,Kraków- Olsza- ul. Stanisława ze Skalbmierza,479000.0,35.36,2,1970.0,"['domofon / wideofon', 'meble', 'pralka', 'zmywarka', 'lodówka', 'kuchenka', 'piekarnik', 'balkon', 'piwnica', 'oddzielna kuchnia', 'klimatyzacja']","['Olsza', 'Prądnik Czerwony', 'Kraków', 'małopolskie']",50.0813927,19.9686264,urban,floor_4,4.0,ready_to_use,secondary,full_ownership,business,otodom_photos/krakow-olsza-ul-stanislawa-ze-skalbmierza-ID4vD9j/krakow-olsza-ul-stanislawa-ze-skalbmierza-ID4vD9j_collage.jpg,2025-05-31,6.0
wyjatkowa-lokalizacja-apartament-dla-wymagajacych-ID4vD9f,https://www.otodom.pl/pl/oferta/wyjatkowa-lokalizacja-apartament-dla-wymagajacych-ID4vD9f,Wyjątkowa lokalizacja/apartament dla wymagających,2294136.0,89.44,4,2025.0,"['internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'rolety antywłamaniowe', 'monitoring / ochrona', 'balkon', 'klimatyzacja', 'dwupoziomowe', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Błonia', 'Zwierzyniec', 'Kraków', 'małopolskie']",50.0610273,19.9011126,gas,floor_1,2.0,to_completion,secondary,full_ownership,business,otodom_photos/wyjatkowa-lokalizacja-apartament-dla-wymagajacych-ID4vD9f/wyjatkowa-lokalizacja-apartament-dla-wymagajacych-ID4vD9f_collage.jpg,2025-05-31,9.0
3-pokojowe-60m2-ruczaj-858-tysiecy-1-2h-centrum-ID4vD91,https://www.otodom.pl/pl/oferta/3-pokojowe-60m2-ruczaj-858-tysiecy-1-2h-centrum-ID4vD91,3 pokojowe 60m2 Ruczaj 858 tysięcy 1/2h Centrum,858000.0,60.0,3,2024.0,"['ogródek', 'garaż/miejsce parkingowe']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.02213,19.90966,,floor_1,5.0,,primary,,business,otodom_photos/3-pokojowe-60m2-ruczaj-858-tysiecy-1-2h-centrum-ID4vD91/3-pokojowe-60m2-ruczaj-858-tysiecy-1-2h-centrum-ID4vD91_collage.jpg,2025-05-31,8.0
mlyny-mogilska-wykonczone-standard-premium-ID4vD98,https://www.otodom.pl/pl/oferta/mlyny-mogilska-wykonczone-standard-premium-ID4vD98,"Młyny Mogilska, Wykończone, Standard Premium",920000.0,33.23,2,2024.0,"['telefon', 'internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'piekarnik', 'lodówka', 'pralka', 'zmywarka', 'winda', 'balkon', 'klimatyzacja', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Osiedle Oficerskie', 'Grzegórzki', 'Kraków', 'małopolskie']",50.06669,19.9731,urban,floor_2,4.0,ready_to_use,secondary,,business,otodom_photos/mlyny-mogilska-wykonczone-standard-premium-ID4vD98/mlyny-mogilska-wykonczone-standard-premium-ID4vD98_collage.jpg,2025-05-31,8.0
wykonczone-wysoki-standard-mlyny-mogilska-ID4vD97,https://www.otodom.pl/pl/oferta/wykonczone-wysoki-standard-mlyny-mogilska-ID4vD97,"Wykończone, wysoki standard, Młyny Mogilska",940000.0,36.4,2,2024.0,"['telefon', 'internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'piekarnik', 'lodówka', 'pralka', 'zmywarka', 'winda', 'balkon', 'klimatyzacja', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Osiedle Oficerskie', 'Grzegórzki', 'Kraków', 'małopolskie']",50.06669,19.9731,urban,floor_2,4.0,ready_to_use,secondary,full_ownership,business,otodom_photos/wykonczone-wysoki-standard-mlyny-mogilska-ID4vD97/wykonczone-wysoki-standard-mlyny-mogilska-ID4vD97_collage.jpg,2025-05-31,8.0
wykonczone-bez-pcc-mlyny-mogilska-ID4vD96,https://www.otodom.pl/pl/oferta/wykonczone-bez-pcc-mlyny-mogilska-ID4vD96,"Wykończone, bez Pcc, Młyny Mogilska",935000.0,36.29,2,2024.0,"['telefon', 'internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'piekarnik', 'lodówka', 'pralka', 'zmywarka', 'winda', 'balkon', 'klimatyzacja', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Osiedle Oficerskie', 'Grzegórzki', 'Kraków', 'małopolskie']",50.06669,19.9731,urban,floor_2,4.0,ready_to_use,secondary,full_ownership,business,otodom_photos/wykonczone-bez-pcc-mlyny-mogilska-ID4vD96/wykonczone-bez-pcc-mlyny-mogilska-ID4vD96_collage.jpg,2025-05-31,-1.0
5-pokojowe-72-37m2-taras-na-dachu-1-2h-centrum-ID4vD8Y,https://www.otodom.pl/pl/oferta/5-pokojowe-72-37m2-taras-na-dachu-1-2h-centrum-ID4vD8Y,5 pokojowe 72+37m2 taras na dachu 1/2h Centrum,1670000.0,108.0,5,2024.0,"['ogródek', 'garaż/miejsce parkingowe']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.02213,19.90966,,floor_4,5.0,,primary,,business,otodom_photos/5-pokojowe-72-37m2-taras-na-dachu-1-2h-centrum-ID4vD8Y/5-pokojowe-72-37m2-taras-na-dachu-1-2h-centrum-ID4vD8Y_collage.jpg,2025-05-31,-1.0
3-pokoje-z-ogrodkiem-zielone-osiedle-promo-535-tys-ID4vD8X,https://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-zielone-osiedle-promo-535-tys-ID4vD8X,3 pokoje z ogródkiem zielone osiedle Promo 535 tys,535000.0,45.11,3,2025.0,['ogródek'],"['Branice', 'Nowa Huta', 'Kraków', 'małopolskie']",50.0726104,20.1396971,,ground_floor,3.0,,primary,,business,otodom_photos/3-pokoje-z-ogrodkiem-zielone-osiedle-promo-535-tys-ID4vD8X/3-pokoje-z-ogrodkiem-zielone-osiedle-promo-535-tys-ID4vD8X_collage.jpg,2025-05-31,6.0
1-pokojowe-33m2-ruczaj-529-tysiecy-1-2h-centrum-ID4vD8W,https://www.otodom.pl/pl/oferta/1-pokojowe-33m2-ruczaj-529-tysiecy-1-2h-centrum-ID4vD8W,1 pokojowe 33m2 Ruczaj 529 tysięcy 1/2h Centrum,529000.0,33.0,1,2024.0,['ogródek'],"['Kobierzyn', 'Dębniki', 'Kraków', 'małopolskie']",50.01333,19.88762,,floor_2,3.0,,primary,,business,otodom_photos/1-pokojowe-33m2-ruczaj-529-tysiecy-1-2h-centrum-ID4vD8W/1-pokojowe-33m2-ruczaj-529-tysiecy-1-2h-centrum-ID4vD8W_collage.jpg,2025-05-31,7.0
30m2-taras-18-minut-centrum-krakowa-inwestuj-7-ID4vD8Q,https://www.otodom.pl/pl/oferta/30m2-taras-18-minut-centrum-krakowa-inwestuj-7-ID4vD8Q,30m2  taras 18 minut centrum Krakowa - Inwestuj 7%,459000.0,30.0,1,2026.0,[],"['Zielonki', 'Zielonki', 'krakowski', 'małopolskie']",50.105654,19.9254171,,floor_2,3.0,ready_to_use,primary,full_ownership,business,otodom_photos/30m2-taras-18-minut-centrum-krakowa-inwestuj-7-ID4vD8Q/30m2-taras-18-minut-centrum-krakowa-inwestuj-7-ID4vD8Q_collage.jpg,2025-05-31,-1.0
okolice-nowego-kleparza-28-m2-10-minut-centrum-ID4vD8R,https://www.otodom.pl/pl/oferta/okolice-nowego-kleparza-28-m2-10-minut-centrum-ID4vD8R,"Okolice Nowego Kleparza 28 m2, 10 minut Centrum",615000.0,28.0,1,,['balkon'],"['Krowodrza Górka', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.08449,19.93038,,floor_2,7.0,,primary,,business,otodom_photos/okolice-nowego-kleparza-28-m2-10-minut-centrum-ID4vD8R/okolice-nowego-kleparza-28-m2-10-minut-centrum-ID4vD8R_collage.jpg,2025-05-31,-1.0
duze-3-pokoje-53m2-ogrod-18-minut-centrum-krakowa-ID4vD8T,https://www.otodom.pl/pl/oferta/duze-3-pokoje-53m2-ogrod-18-minut-centrum-krakowa-ID4vD8T,Duże 3 pokoje 53m2  ogród 18 minut centrum Krakowa,727000.0,53.0,3,2026.0,[],"['Zielonki', 'Zielonki', 'krakowski', 'małopolskie']",50.1057626,19.9253071,,ground_floor,3.0,to_completion,primary,full_ownership,business,otodom_photos/duze-3-pokoje-53m2-ogrod-18-minut-centrum-krakowa-ID4vD8T/duze-3-pokoje-53m2-ogrod-18-minut-centrum-krakowa-ID4vD8T_collage.jpg,2025-05-31,-1.0
2-pokoje-43-5-2-na-ruczaju-z-ogrodkiem-675-tysiecy-ID4vD8U,https://www.otodom.pl/pl/oferta/2-pokoje-43-5-2-na-ruczaju-z-ogrodkiem-675-tysiecy-ID4vD8U,"2 pokoje 43,5 2 na Ruczaju z ogródkiem 675 tysięcy",689000.0,43.5,2,2024.0,[],"['Kobierzyn', 'Dębniki', 'Kraków', 'małopolskie']",50.01345,19.8877,,ground_floor,3.0,to_completion,primary,full_ownership,business,otodom_photos/2-pokoje-43-5-2-na-ruczaju-z-ogrodkiem-675-tysiecy-ID4vD8U/2-pokoje-43-5-2-na-ruczaju-z-ogrodkiem-675-tysiecy-ID4vD8U_collage.jpg,2025-05-31,-1.0
3-pokojowe-ruczaj-50-m2-739-tysiecy-25min-centrum-ID4vD8S,https://www.otodom.pl/pl/oferta/3-pokojowe-ruczaj-50-m2-739-tysiecy-25min-centrum-ID4vD8S,"3 pokojowe Ruczaj 50 m2, 739 tysięcy 25min Centrum",739000.0,50.01,3,2025.0,['ogródek'],"['Skotniki', 'Dębniki', 'Kraków', 'małopolskie']",50.01454,19.88311,,ground_floor,2.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-ruczaj-50-m2-739-tysiecy-25min-centrum-ID4vD8S/3-pokojowe-ruczaj-50-m2-739-tysiecy-25min-centrum-ID4vD8S_collage.jpg,2025-05-31,-1.0
ustawna-kawalerka-duzy-balkon-system-20-80-ID4wmxb,https://www.otodom.pl/pl/oferta/ustawna-kawalerka-duzy-balkon-system-20-80-ID4wmxb,"Ustawna kawalerka, duży balkon, system 20/80",465000.0,27.54,1,2025.0,[],"['Piaski Wielkie', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.01285,19.97637,,floor_9,11.0,,primary,,business,otodom_photos/ustawna-kawalerka-duzy-balkon-system-20-80-ID4wmxb/ustawna-kawalerka-duzy-balkon-system-20-80-ID4wmxb_collage.jpg,2025-05-31,5.0
top-lokalizacja-m2-premium-z-balkonem-przy-parku-ID4wtmD,https://www.otodom.pl/pl/oferta/top-lokalizacja-m2-premium-z-balkonem-przy-parku-ID4wtmD,Top Lokalizacja! M2 Premium z Balkonem przy Parku,938718.0,47.41,2,2024.0,"['internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'teren zamknięty', 'monitoring / ochrona', 'winda', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Rakowice', 'Prądnik Czerwony', 'Kraków', 'małopolskie']",50.07339,19.98625,boiler_room,floor_4,4.0,to_completion,primary,full_ownership,business,otodom_photos/top-lokalizacja-m2-premium-z-balkonem-przy-parku-ID4wtmD/top-lokalizacja-m2-premium-z-balkonem-przy-parku-ID4wtmD_collage.jpg,2025-05-31,-1.0
m4-premium-w-krakowskiej-willi-na-zwierzyncu-ID4wBfG,https://www.otodom.pl/pl/oferta/m4-premium-w-krakowskiej-willi-na-zwierzyncu-ID4wBfG,M4 Premium w Krakowskiej Willi na Zwierzyńcu,1287649.0,94.69,4,2025.0,"['internet', 'telewizja kablowa', 'system alarmowy', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'rolety antywłamaniowe', 'monitoring / ochrona', 'ogródek', 'klimatyzacja', 'garaż/miejsce parkingowe', 'taras']","['Chełm', 'Zwierzyniec', 'Kraków', 'małopolskie']",50.06899,19.84399,,ground_floor,2.0,to_completion,secondary,full_ownership,business,otodom_photos/m4-premium-w-krakowskiej-willi-na-zwierzyncu-ID4wBfG/m4-premium-w-krakowskiej-willi-na-zwierzyncu-ID4wBfG_collage.jpg,2025-05-31,9.0
top-sloneczne-m4-blonia-ogrod-2-lazienki-ID4wQHf,https://www.otodom.pl/pl/oferta/top-sloneczne-m4-blonia-ogrod-2-lazienki-ID4wQHf,Top! Słoneczne M4 Błonia + Ogród + 2 Łazienki,2306222.0,109.82,4,2025.0,"['internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'winda', 'ogródek', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Małe Błonia', 'Krowodrza', 'Kraków', 'małopolskie']",50.06907,19.89243,urban,ground_floor,2.0,to_completion,primary,full_ownership,business,otodom_photos/top-sloneczne-m4-blonia-ogrod-2-lazienki-ID4wQHf/top-sloneczne-m4-blonia-ogrod-2-lazienki-ID4wQHf_collage.jpg,2025-05-31,-1.0
